id_argument;form_repr;sem_restr;oblig;id_colloc;id_verb
32876;Noun (nominative);лицо;0;10790;684
32877;обнаруживать;-;1;10790;684
32878;Noun (accusative);-;0;10790;684
32879;у + Noun (genitive);одушевленный;0;10790;684
32880;Noun (nominative);лицо;0;10791;684
32881;обнаруживать;-;1;10791;684
32882;Noun (accusative);-;0;10791;684
32883;Noun (nominative);лицо;0;10792;684
32884;обнаружить;-;1;10792;684
32885;что + CL;пропозиция;0;10792;684
32886;Noun (nominative);одушевленный;0;10793;684
32887;обнаружить;-;1;10793;684
32888;Noun (accusative);-;0;10793;684
32889;Noun (nominative);одушевленный;0;10794;684
32890;обнаружить;-;1;10794;684
32891;Noun (accusative);-;0;10794;684
32892;{Adverb / Prep. где + Noun };-;0;10794;684
32893;Noun (nominative);лицо;0;10795;684
32894;обнаружить;-;1;10795;684
32895;что + CL;-;0;10795;684
32896;Noun (nominative);лицо;0;10796;684
32897;обнаружить;-;1;10796;684
32898;Noun (accusative);-;0;10796;684
32899;у + Noun (genitive);одушевленный;0;10796;684
32900;Noun (nominative);неодушевленный;0;10797;684
32901;обнаружить;-;1;10797;684
32902;Noun (accusative);-;0;10797;684
32903;Noun (nominative);неодушевленный;0;10798;684
32904;обнаружить;-;1;10798;684
32905;Noun (accusative);-;0;10798;684
32906;{Adverb / Prep. где + Noun };-;0;10798;684
32907;Noun (nominative);неодушевленный;0;10799;684
32908;обнаружить;-;1;10799;684
32909;что + CL;-;0;10799;684
32910;Noun (nominative);неодушевленный;0;10800;684
32911;обнаруживать;-;1;10800;684
32912;Noun (accusative);-;0;10800;684
32913;Noun (nominative);носитель признака;0;10801;684
32914;обнаружить;-;1;10801;684
32915;Noun (accusative);признак;0;10801;684
32916;Noun (instrumental);эффектор;0;10801;684
32917;Noun (nominative);одушевленный;0;10802;684
32918;обнаружить;-;1;10802;684
32919;Noun (accusative);абстрактный;0;10802;684
32920;Noun (nominative);лицо;0;10803;684
32921;обнаружить;-;1;10803;684
32922;Noun (accusative);абстрактный;0;10803;684
32923;в + Noun loc;одушевленный;0;10803;684
32924;Noun (nominative);одушевленный;0;10804;684
32925;обнаружить;-;1;10804;684
32926;Noun (accusative);абстрактный;0;10804;684
32927;A(instrumental);-;0;10804;684
32928;Noun (nominative);одушевленный;0;10805;684
32929;обнаружить;-;1;10805;684
32930;себя;-;0;10805;684
32931;Noun (nominative);одушевленный;0;10806;684
32932;обнаружить;-;1;10806;684
32933;себя;-;0;10806;684
32934;{Adverb / Prep. где + Noun };-;0;10806;684
32935;Noun (nominative);одушевленный;0;10807;684
32936;обнаружить;-;1;10807;684
32937;себя;-;0;10807;684
32938;{Adverb / Prep. где + Noun };-;0;10807;684
32939;A(instrumental);-;0;10807;684
32940;Noun (nominative);лицо;0;10808;685
32941;обозначать;-;1;10808;685
32942;Noun (accusative);неодушевленный;0;10808;685
32943;Noun (nominative);лицо;0;10809;685
32944;обозначать;-;1;10809;685
32945;Noun (accusative);-;0;10809;685
32946;через + Noun (accusative);неодушевленный;0;10809;685
32947;Noun (nominative);лицо;0;10810;685
32948;обозначать;-;1;10810;685
32949;Noun (accusative);-;0;10810;685
32950;Noun (instrumental);неодушевленный;0;10810;685
32951;Noun (nominative);неодушевленный;0;10811;685
32952;обозначать;-;1;10811;685
32953;Noun (accusative);-;0;10811;685
32954;Noun (nominative);неодушевленный;0;10812;685
32955;обозначать;-;1;10812;685
32956;Noun (accusative);неодушевленный;0;10812;685
32957;Noun (nominative);неодушевленный;0;10813;685
32958;обозначать;-;1;10813;685
32959;что + CL;пропозиция;0;10813;685
32960;Noun (nominative);лицо;0;10814;686
32961;обозначать;-;1;10814;686
32962;Noun (accusative);неодушевленный;0;10814;686
32963;Noun (nominative);лицо;0;10815;686
32964;обозначать;-;1;10815;686
32965;Noun (accusative);-;0;10815;686
32966;через + Noun (accusative);неодушевленный;0;10815;686
32967;Noun (nominative);лицо;0;10816;686
32968;обозначать;-;1;10816;686
32969;Noun (accusative);-;0;10816;686
32970;Noun (instrumental);неодушевленный;0;10816;686
32971;Noun (nominative);неодушевленный;0;10817;686
32972;обозначать;-;1;10817;686
32973;Noun (accusative);неодушевленный;0;10817;686
32974;Noun (nominative);неодушевленный;0;10818;686
32975;обозначать;-;1;10818;686
32976;что + CL;пропозиция;0;10818;686
32977;Noun (nominative);одушевленный;0;10819;687
32978;обойти;-;1;10819;687
32979;{Noun (accusative) / вокруг + Noun (accusative)};-;0;10819;687
32980;Noun (nominative);одушевленный;0;10820;687
32981;обойти;-;1;10820;687
32982;Noun (accusative);-;0;10820;687
32983;с + Noun (genitive);-;0;10820;687
32984;Noun (nominative);одушевленный;0;10821;687
32985;обойти;-;1;10821;687
32986;{Adverb / Prep. куда + Noun };-;0;10821;687
32987;Noun (nominative);одушевленный;0;10822;687
32988;обойти;-;1;10822;687
32989;Noun (accusative);одушевленный;0;10822;687
32990;Noun (nominative);одушевленный;0;10823;687
32991;обойти;-;1;10823;687
32992;Noun (accusative);одушевленный;0;10823;687
32993;с + Noun (genitive);-;0;10823;687
32994;Noun (nominative);одушевленный;0;10824;687
32995;обойти;-;1;10824;687
32996;Noun (accusative);-;0;10824;687
32997;Noun (nominative);одушевленный;0;10825;687
32998;обойти;-;1;10825;687
32999;Noun (accusative);-;0;10825;687
33000;Adverb ;-;0;10825;687
33001;Noun (nominative);одушевленный;0;10826;687
33002;обойти;-;1;10826;687
33003;Noun (accusative);-;0;10826;687
33004;за + Noun (accusative);-;0;10826;687
33005;Noun (nominative);одушевленный;0;10827;687
33006;обойти;-;1;10827;687
33007;Noun (accusative);-;0;10827;687
33008;{Adverb / Prep. траект + Noun };-;0;10827;687
33009;Noun (nominative);лицо;0;10828;687
33010;обойти;-;1;10828;687
33011;Noun (accusative);-;0;10828;687
33012;Noun (nominative);лицо;0;10829;687
33013;обойти;-;1;10829;687
33014;Noun (accusative);-;0;10829;687
33015;на + Noun loc;транспортное_средство;0;10829;687
33016;Noun (nominative);лицо;0;10830;687
33017;обойти;-;1;10830;687
33018;Noun (accusative);-;0;10830;687
33019;Noun (instrumental);профессия;0;10830;687
33020;Noun (nominative);лицо;0;10831;687
33021;обойти;-;1;10831;687
33022;Noun (accusative);лицо;0;10831;687
33023;Noun (nominative);лицо;0;10832;687
33024;обойти;-;1;10832;687
33025;Noun (accusative);лицо;0;10832;687
33026;по + Noun (dative);-;0;10832;687
33027;Noun (nominative);лицо;0;10833;687
33028;обойти;-;1;10833;687
33029;Noun (accusative);лицо;0;10833;687
33030;Noun (instrumental);-;0;10833;687
33031;Noun (nominative);одушевленный;0;10834;687
33032;обойти;-;1;10834;687
33033;Noun (accusative);одушевленный;0;10834;687
33034;Noun (nominative);одушевленный;0;10835;687
33035;обойти;-;1;10835;687
33036;Noun (accusative);одушевленный;0;10835;687
33037;в + Noun loc;-;0;10835;687
33038;Noun (nominative);одушевленный;0;10836;687
33039;обойти;-;1;10836;687
33040;Noun (accusative);одушевленный;0;10836;687
33041;Noun (nominative);одушевленный;0;10837;687
33042;обойти;-;1;10837;687
33043;Noun (accusative);одушевленный;0;10837;687
33044;в + Noun loc;-;0;10837;687
33045;Noun (nominative);лицо;0;10838;687
33046;обойти;-;1;10838;687
33047;Noun (accusative);лицо;0;10838;687
33048;Noun (nominative);лицо;0;10839;687
33049;обойти;;0;10839;687
33050;Noun (nominative);лицо;0;10840;688
33051;обойтись;-;1;10840;688
33052;Noun (nominative);неодушевленный;0;10841;688
33053;обойтись;-;1;10841;688
33054;Noun (instrumental);-;0;10841;688
33055;Noun (nominative);лицо;0;10842;688
33056;обойтись;-;1;10842;688
33057;с + Noun (instrumental);лицо;0;10842;688
33058;Noun (nominative);лицо;0;10843;688
33059;обойтись;-;1;10843;688
33060;с + Noun (instrumental);лицо;0;10843;688
33061;Adverb ;-;0;10843;688
33062;Noun (nominative);лицо;0;10844;688
33063;обойтись;-;1;10844;688
33064;{Adverb / в + Noun (accusative)};-;0;10844;688
33065;Noun (nominative);лицо;0;10845;688
33066;обойтись;-;1;10845;688
33067;{Adverb / в + Noun (accusative)};-;0;10845;688
33068;Noun (dative);лицо;0;10845;688
33069;Noun (nominative);лицо;0;10846;688
33070;обойтись;-;1;10846;688
33071;без + Noun (genitive);-;0;10846;688
33072;Noun (nominative);лицо;0;10847;688
33073;обойтись;-;1;10847;688
33074;Noun (instrumental);-;0;10847;688
33075;Noun (nominative);неодушевленный;0;10848;688
33076;обойтись;-;1;10848;688
33077;{Adverb / без + Noun (genitive)};-;0;10848;688
33078;обойтись;-;0;10849;688
33079;Noun (nominative);неодушевленный;0;10850;688
33080;обойтись;-;1;10850;688
33081;Noun (nominative);-;0;10851;688
33082;не;;0;10851;688
33083;Noun (nominative);-;0;10852;688
33084;обойдется;;0;10852;688
33085;Noun (nominative);неодушевленный;0;10853;689
33086;образоваться;-;1;10853;689
33087;Noun (nominative);-;0;10854;689
33088;образоваться;-;1;10854;689
33089;{Adverb / Prep. где + Noun };-;0;10854;689
33090;Noun (nominative);группа / организация;0;10855;689
33091;образоваться;-;1;10855;689
33092;Noun (nominative);группа / организация;0;10856;689
33093;образоваться;-;1;10856;689
33094;из + Noun (genitive);-;0;10856;689
33095;Noun (nominative);абстрактный;0;10857;689
33096;образоваться;-;1;10857;689
33097;Noun (nominative);лицо;0;10858;689
33098;образоваться;-;1;10858;689
33099;Noun (nominative);лицо;0;10859;689
33100;образоваться;-;1;10859;689
33101;Noun (instrumental);-;0;10859;689
33102;Noun (nominative);лицо / организация;0;10860;690
33103;обслуживать;-;1;10860;690
33104;Noun (accusative);лицо / организация;0;10860;690
33105;Noun (nominative);лицо / организация;0;10861;690
33106;обслуживать;-;1;10861;690
33107;Noun (accusative);лицо / организация;0;10861;690
33108;Noun (instrumental);-;0;10861;690
33109;Noun (nominative);лицо;0;10862;690
33110;обслуживать;-;1;10862;690
33111;Noun (accusative);неодушевленный;0;10862;690
33112;Noun (nominative);лицо;0;10863;691
33113;обсудить;-;1;10863;691
33114;Noun (accusative);-;0;10863;691
33115;Noun (nominative);лицо;0;10864;691
33116;обсудить;-;1;10864;691
33117;Rel + CL;пропозиция;0;10864;691
33118;Noun (nominative);лицо;0;10865;691
33119;обсудить;-;1;10865;691
33120;CLi;пропозиция;0;10865;691
33121;Noun (nominative);лицо;0;10866;691
33122;обсудить;-;1;10866;691
33123;{Noun (accusative) / Rel + CL / CL};-;0;10866;691
33124;Prep. где + Noun ;-;0;10866;691
33125;Noun (nominative);лицо;0;10867;691
33126;обсудить;-;1;10867;691
33127;{Noun (accusative) / Rel + CL / CL};-;0;10867;691
33128;с + Noun (instrumental);лицо;0;10867;691
33129;Noun (nominative);лицо;0;10868;692
33130;обучить;-;1;10868;692
33131;Noun (accusative);лицо;0;10868;692
33132;Noun (nominative);лицо;0;10869;692
33133;обучить;-;1;10869;692
33134;Noun (accusative);лицо;0;10869;692
33135;{Adverb / Prep. где + Noun };-;0;10869;692
33136;Noun (nominative);лицо;0;10870;692
33137;обучить;-;1;10870;692
33138;Noun (accusative);лицо;0;10870;692
33139;Noun (dative);абстрактный;0;10870;692
33140;Noun (nominative);лицо;0;10871;692
33141;обучить;-;1;10871;692
33142;Noun (accusative);лицо;0;10871;692
33143;по + Noun (dative);-;0;10871;692
33144;Noun (nominative);лицо;0;10872;692
33145;обучить;-;1;10872;692
33146;Noun (accusative);лицо;0;10872;692
33147;Verb (infinitive);-;0;10872;692
33148;Noun (nominative);лицо;0;10873;692
33149;обучать;-;1;10873;692
33150;Noun (accusative);лицо;0;10873;692
33151;Noun (dative);лицо;0;10873;692
33152;за + Noun (accusative);-;0;10873;692
33153;Noun (nominative);лицо;0;10874;692
33154;обучать;-;1;10874;692
33155;Noun (dative);-;0;10874;692
33156;Noun (nominative);лицо;0;10875;692
33157;обучать;-;1;10875;692
33158;Verb (infinitive);-;0;10875;692
33159;Noun (nominative);лицо;0;10876;692
33160;обучать;-;1;10876;692
33161;Noun (dative);-;0;10876;692
33162;{Adverb / Prep. где + Noun };-;0;10876;692
33163;Noun (nominative);лицо / организация;0;10877;692
33164;обучать;-;1;10877;692
33165;Noun (accusative);лицо;0;10877;692
33166;на + Noun (accusative);-;0;10877;692
33167;Noun (nominative);неодушевленный;0;10878;692
33168;обучать;-;1;10878;692
33169;Noun (nominative);лицо;0;10879;692
33170;обучить;-;1;10879;692
33171;Noun (accusative);лицо;0;10879;692
33172;на + Noun (accusative);профессия;0;10879;692
33173;Noun (nominative);лицо;0;10880;692
33174;обучить;-;1;10880;692
33175;Noun (accusative);лицо;0;10880;692
33176;Noun (dative);абстрактный;0;10880;692
33177;по + Noun (dative);текст;0;10880;692
33178;Noun (nominative);одушевленный;0;10881;693
33179;обойти;-;1;10881;693
33180;{Noun (accusative) / вокруг + Noun (accusative)};-;0;10881;693
33181;Noun (nominative);одушевленный;0;10882;693
33182;обойти;-;1;10882;693
33183;Noun (accusative);-;0;10882;693
33184;с + Noun (genitive);-;0;10882;693
33185;Noun (nominative);одушевленный;0;10883;693
33186;обойти;-;1;10883;693
33187;{Adverb / Prep. куда + Noun };-;0;10883;693
33188;Noun (nominative);одушевленный;0;10884;693
33189;обойти;-;1;10884;693
33190;Noun (accusative);одушевленный;0;10884;693
33191;Noun (nominative);одушевленный;0;10885;693
33192;обойти;-;1;10885;693
